source_path,screen_name,artifact_class,content_group_id,exact_duplicate,primary_path,candidate_routes,route_mapping_basis,prototype_quality,proposed_wave,production_decision,has_title,has_lang,has_main,has_h1,inline_style_count,template_token_count
design_handoff_huddle_web/Activities.dc.html,Activities,ROUTE_SCREEN_OR_STATE,HTML-152,true,Activities.dc.html,/activities,EXPLICIT_PROJECT_COVERAGE,PREMIUM_STANDARD_CLAIMED_BY_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,96,40
design_handoff_huddle_web/ActivityAnalytics.dc.html,ActivityAnalytics,ROUTE_SCREEN_OR_STATE,HTML-004,true,ActivityAnalytics.dc.html,/app/organizer/analytics,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,26,10
design_handoff_huddle_web/ActivityCheckIn.dc.html,ActivityCheckIn,ROUTE_SCREEN_OR_STATE,HTML-096,true,ActivityCheckIn.dc.html,/app/organizer/check-in,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,21,0
design_handoff_huddle_web/ActivityPublished.dc.html,ActivityPublished,ROUTE_SCREEN_OR_STATE,HTML-190,true,ActivityPublished.dc.html,/app/organizer/activities,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,16,2
design_handoff_huddle_web/ActivityRegistrations.dc.html,ActivityRegistrations,ROUTE_SCREEN_OR_STATE,HTML-123,true,ActivityRegistrations.dc.html,/app/organizer | /app/organizer/registrations,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,20,10
design_handoff_huddle_web/AdminAnalytics.dc.html,AdminAnalytics,ROUTE_SCREEN_OR_STATE,HTML-009,true,AdminAnalytics.dc.html,/admin/analytics,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,29,15
design_handoff_huddle_web/AdminAppeals.dc.html,AdminAppeals,ROUTE_SCREEN_OR_STATE,HTML-180,false,design_handoff_huddle_web/AdminAppeals.dc.html,/admin/moderation/appeals,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,14,9
design_handoff_huddle_web/AdminAuditLog.dc.html,AdminAuditLog,ROUTE_SCREEN_OR_STATE,HTML-035,false,design_handoff_huddle_web/AdminAuditLog.dc.html,/admin/audit-log,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,9,5
design_handoff_huddle_web/AdminDashboard.dc.html,AdminDashboard,ROUTE_SCREEN_OR_STATE,HTML-089,true,AdminDashboard.dc.html,/admin,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,27,13
design_handoff_huddle_web/AdminEventAdministration.dc.html,AdminEventAdministration,ROUTE_SCREEN_OR_STATE,HTML-068,false,design_handoff_huddle_web/AdminEventAdministration.dc.html,/admin/events,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,20
design_handoff_huddle_web/AdminFinanceCommissions.dc.html,AdminFinanceCommissions,ROUTE_SCREEN_OR_STATE,HTML-135,true,AdminFinanceCommissions.dc.html,/admin/finance/commissions,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,17,16
design_handoff_huddle_web/AdminFinanceDisputes.dc.html,AdminFinanceDisputes,ROUTE_SCREEN_OR_STATE,HTML-025,true,AdminFinanceDisputes.dc.html,/admin/finance/disputes,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,22,20
design_handoff_huddle_web/AdminFinancePayouts.dc.html,AdminFinancePayouts,ROUTE_SCREEN_OR_STATE,HTML-142,true,AdminFinancePayouts.dc.html,/admin/finance/payouts,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,21,19
design_handoff_huddle_web/AdminFinanceRefunds.dc.html,AdminFinanceRefunds,ROUTE_SCREEN_OR_STATE,HTML-193,true,AdminFinanceRefunds.dc.html,/admin/finance/refunds,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,19,18
design_handoff_huddle_web/AdminListingModeration.dc.html,AdminListingModeration,ROUTE_SCREEN_OR_STATE,HTML-099,false,design_handoff_huddle_web/AdminListingModeration.dc.html,/admin/listings,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,14,6
design_handoff_huddle_web/AdminPrivacyGovernance.dc.html,AdminPrivacyGovernance,ROUTE_SCREEN_OR_STATE,HTML-220,true,AdminPrivacyGovernance.dc.html,/admin/privacy,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,33,22
design_handoff_huddle_web/AdminReportsQueue.dc.html,AdminReportsQueue,ROUTE_SCREEN_OR_STATE,HTML-182,false,design_handoff_huddle_web/AdminReportsQueue.dc.html,/admin/reports | /admin/moderation/reports,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,13,12
design_handoff_huddle_web/AdminSettings.dc.html,AdminSettings,ROUTE_SCREEN_OR_STATE,HTML-101,false,design_handoff_huddle_web/AdminSettings.dc.html,/admin/settings,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,28,9
design_handoff_huddle_web/AdminSidebar.dc.html,AdminSidebar,SHARED_COMPONENT,HTML-148,true,AdminSidebar.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,5,8
design_handoff_huddle_web/AdminSupport.dc.html,AdminSupport,ROUTE_SCREEN_OR_STATE,HTML-075,false,design_handoff_huddle_web/AdminSupport.dc.html,/admin/support,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,21
design_handoff_huddle_web/AdminSystem.dc.html,AdminSystem,ROUTE_SCREEN_OR_STATE,HTML-024,false,design_handoff_huddle_web/AdminSystem.dc.html,/admin/system,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,15
design_handoff_huddle_web/AdminUsers.dc.html,AdminUsers,ROUTE_SCREEN_OR_STATE,HTML-023,false,design_handoff_huddle_web/AdminUsers.dc.html,/admin/users,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,17,10
design_handoff_huddle_web/AffiliateTracking.dc.html,AffiliateTracking,ROUTE_SCREEN_OR_STATE,HTML-087,false,design_handoff_huddle_web/AffiliateTracking.dc.html,/app/partner/campaigns,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,31,10
design_handoff_huddle_web/Albums.dc.html,Albums,ROUTE_SCREEN_OR_STATE,HTML-153,false,design_handoff_huddle_web/Albums.dc.html,/app/community,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,17,9
design_handoff_huddle_web/ApiConnection.dc.html,ApiConnection,ROUTE_SCREEN_OR_STATE,HTML-127,false,design_handoff_huddle_web/ApiConnection.dc.html,/app/partner/feed,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,10
design_handoff_huddle_web/AppHeader.dc.html,AppHeader,SHARED_COMPONENT,HTML-074,true,AppHeader.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,12,6
design_handoff_huddle_web/AttendeeDetail.dc.html,AttendeeDetail,ROUTE_SCREEN_OR_STATE,HTML-019,false,design_handoff_huddle_web/AttendeeDetail.dc.html,/app/organizer/registrations | /app/organizer/check-in,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,3
design_handoff_huddle_web/BookAppointment.dc.html,BookAppointment,ROUTE_SCREEN_OR_STATE,HTML-014,true,BookAppointment.dc.html,/app/bookings | /app/expert/bookings,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,21,11
design_handoff_huddle_web/BookingCancellation.dc.html,BookingCancellation,ROUTE_SCREEN_OR_STATE,HTML-128,false,design_handoff_huddle_web/BookingCancellation.dc.html,/app/bookings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,17,5
design_handoff_huddle_web/BookingConfirmation.dc.html,BookingConfirmation,ROUTE_SCREEN_OR_STATE,HTML-205,true,BookingConfirmation.dc.html,/app/bookings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,18,3
design_handoff_huddle_web/BookingDetails.dc.html,BookingDetails,ROUTE_SCREEN_OR_STATE,HTML-138,false,design_handoff_huddle_web/BookingDetails.dc.html,/app/bookings | /app/expert/bookings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,18,3
design_handoff_huddle_web/BookingReschedule.dc.html,BookingReschedule,ROUTE_SCREEN_OR_STATE,HTML-047,false,design_handoff_huddle_web/BookingReschedule.dc.html,/app/bookings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,11
design_handoff_huddle_web/BuyerInquiries.dc.html,BuyerInquiries,ROUTE_SCREEN_OR_STATE,HTML-104,false,design_handoff_huddle_web/BuyerInquiries.dc.html,/app/seller/inquiries,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,17,10
design_handoff_huddle_web/CancelOrder.dc.html,CancelOrder,ROUTE_SCREEN_OR_STATE,HTML-031,true,CancelOrder.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,21,5
design_handoff_huddle_web/Careers.dc.html,Careers,CONCEPT_OR_UNMAPPED,HTML-145,true,Careers.dc.html,,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,43,17
design_handoff_huddle_web/Cart.dc.html,Cart,ROUTE_SCREEN_OR_STATE,HTML-072,false,design_handoff_huddle_web/Cart.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,39,16
design_handoff_huddle_web/Categories.dc.html,Categories,CONCEPT_OR_UNMAPPED,HTML-106,true,Categories.dc.html,,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,12,6
design_handoff_huddle_web/ChooseAccountType.dc.html,ChooseAccountType,ROUTE_SCREEN_OR_STATE,HTML-201,true,ChooseAccountType.dc.html,/onboarding,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,12,7
design_handoff_huddle_web/Community.dc.html,Community,ROUTE_SCREEN_OR_STATE,HTML-054,true,Community.dc.html,/app/community,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,102,45
design_handoff_huddle_web/CommunityGuidelines.dc.html,CommunityGuidelines,ROUTE_SCREEN_OR_STATE,HTML-191,true,CommunityGuidelines.dc.html,/community-guidelines,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,21,6
design_handoff_huddle_web/ContactUs.dc.html,ContactUs,ROUTE_SCREEN_OR_STATE,HTML-141,true,ContactUs.dc.html,/app/support,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,37,6
design_handoff_huddle_web/CookieSettings.dc.html,CookieSettings,ROUTE_SCREEN_OR_STATE,HTML-094,false,design_handoff_huddle_web/CookieSettings.dc.html,/privacy | /app/privacy,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,16,7
design_handoff_huddle_web/CreateActivityBasicInfo.dc.html,CreateActivityBasicInfo,ROUTE_SCREEN_OR_STATE,HTML-197,false,design_handoff_huddle_web/CreateActivityBasicInfo.dc.html,/app/organizer/activities,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,36,19
design_handoff_huddle_web/CreateActivityDetails.dc.html,CreateActivityDetails,ROUTE_SCREEN_OR_STATE,HTML-085,false,design_handoff_huddle_web/CreateActivityDetails.dc.html,/app/organizer/activities,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,29,10
design_handoff_huddle_web/CreateActivityLocation.dc.html,CreateActivityLocation,ROUTE_SCREEN_OR_STATE,HTML-143,false,design_handoff_huddle_web/CreateActivityLocation.dc.html,/app/organizer/activities,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,32,10
design_handoff_huddle_web/CreateActivityMedia.dc.html,CreateActivityMedia,ROUTE_SCREEN_OR_STATE,HTML-113,false,design_handoff_huddle_web/CreateActivityMedia.dc.html,/app/organizer/activities,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,13
design_handoff_huddle_web/CreateActivityReview.dc.html,CreateActivityReview,ROUTE_SCREEN_OR_STATE,HTML-227,false,design_handoff_huddle_web/CreateActivityReview.dc.html,/app/organizer/activities,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,21,6
design_handoff_huddle_web/CreateEventBasicInfo.dc.html,CreateEventBasicInfo,ROUTE_SCREEN_OR_STATE,HTML-084,false,design_handoff_huddle_web/CreateEventBasicInfo.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,36,19
design_handoff_huddle_web/CreateEventDescription.dc.html,CreateEventDescription,ROUTE_SCREEN_OR_STATE,HTML-168,false,design_handoff_huddle_web/CreateEventDescription.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,10
design_handoff_huddle_web/CreateEventLocation.dc.html,CreateEventLocation,ROUTE_SCREEN_OR_STATE,HTML-213,false,design_handoff_huddle_web/CreateEventLocation.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,32,10
design_handoff_huddle_web/CreateEventOrganizerContact.dc.html,CreateEventOrganizerContact,ROUTE_SCREEN_OR_STATE,HTML-007,false,design_handoff_huddle_web/CreateEventOrganizerContact.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,26,10
design_handoff_huddle_web/CreateEventReview.dc.html,CreateEventReview,ROUTE_SCREEN_OR_STATE,HTML-049,false,design_handoff_huddle_web/CreateEventReview.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,24,6
design_handoff_huddle_web/CreateEventTickets.dc.html,CreateEventTickets,ROUTE_SCREEN_OR_STATE,HTML-161,false,design_handoff_huddle_web/CreateEventTickets.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,29,13
design_handoff_huddle_web/CreateGroupBasicInfo.dc.html,CreateGroupBasicInfo,ROUTE_SCREEN_OR_STATE,HTML-167,false,design_handoff_huddle_web/CreateGroupBasicInfo.dc.html,/app/groups,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,19
design_handoff_huddle_web/CreateGroupCoverDetails.dc.html,CreateGroupCoverDetails,ROUTE_SCREEN_OR_STATE,HTML-131,false,design_handoff_huddle_web/CreateGroupCoverDetails.dc.html,/app/groups,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,10
design_handoff_huddle_web/CreateGroupInviteMembers.dc.html,CreateGroupInviteMembers,ROUTE_SCREEN_OR_STATE,HTML-013,false,design_handoff_huddle_web/CreateGroupInviteMembers.dc.html,/app/groups,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,26,16
design_handoff_huddle_web/CreateGroupReview.dc.html,CreateGroupReview,ROUTE_SCREEN_OR_STATE,HTML-230,false,design_handoff_huddle_web/CreateGroupReview.dc.html,/app/groups,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,6
design_handoff_huddle_web/CreateGroupSettings.dc.html,CreateGroupSettings,ROUTE_SCREEN_OR_STATE,HTML-192,false,design_handoff_huddle_web/CreateGroupSettings.dc.html,/app/groups,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,25,21
design_handoff_huddle_web/CreateListing.dc.html,CreateListing,ROUTE_SCREEN_OR_STATE,HTML-208,true,CreateListing.dc.html,/app/marketplace/listings | /app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,33,26
design_handoff_huddle_web/CreateListingStep2.dc.html,CreateListingStep2,ROUTE_SCREEN_OR_STATE,HTML-083,false,design_handoff_huddle_web/CreateListingStep2.dc.html,/app/marketplace/listings | /app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,28,16
design_handoff_huddle_web/CreatePost.dc.html,CreatePost,ROUTE_SCREEN_OR_STATE,HTML-183,true,CreatePost.dc.html,/app/community,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,16,3
design_handoff_huddle_web/DashboardSidebar.dc.html,DashboardSidebar,SHARED_COMPONENT,HTML-196,true,DashboardSidebar.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,3,8
design_handoff_huddle_web/DeliveryTracking.dc.html,DeliveryTracking,ROUTE_SCREEN_OR_STATE,HTML-022,true,DeliveryTracking.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,25,0
design_handoff_huddle_web/DisputeReport.dc.html,DisputeReport,ROUTE_SCREEN_OR_STATE,HTML-027,true,DisputeReport.dc.html,/app/orders | /admin/finance/disputes,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,24,0
design_handoff_huddle_web/EditListing.dc.html,EditListing,ROUTE_SCREEN_OR_STATE,HTML-126,false,design_handoff_huddle_web/EditListing.dc.html,/app/marketplace/listings | /app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,33,4
design_handoff_huddle_web/EventAnalytics.dc.html,EventAnalytics,ROUTE_SCREEN_OR_STATE,HTML-209,false,design_handoff_huddle_web/EventAnalytics.dc.html,/app/organizer/analytics,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,26,11
design_handoff_huddle_web/EventDetails.dc.html,EventDetails,ROUTE_SCREEN_OR_STATE,HTML-164,true,EventDetails.dc.html,/events/[eventId],EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,58,12
design_handoff_huddle_web/EventPublished.dc.html,EventPublished,ROUTE_SCREEN_OR_STATE,HTML-006,true,EventPublished.dc.html,/app/organizer/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,16,2
design_handoff_huddle_web/EventRegistrations.dc.html,EventRegistrations,ROUTE_SCREEN_OR_STATE,HTML-069,false,design_handoff_huddle_web/EventRegistrations.dc.html,/app/organizer | /app/organizer/registrations,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,19,11
design_handoff_huddle_web/Events Discover.dc.html,Events Discover,ROUTE_SCREEN_OR_STATE,HTML-037,true,Events Discover.dc.html,/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,123,31
design_handoff_huddle_web/Events Grid.dc.html,Events Grid,ROUTE_SCREEN_OR_STATE,HTML-212,true,Events Grid.dc.html,/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,79,23
design_handoff_huddle_web/Events.dc.html,Events,ROUTE_SCREEN_OR_STATE,HTML-020,true,Events.dc.html,/events,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,74,66
design_handoff_huddle_web/FamilyMatchDetail.dc.html,FamilyMatchDetail,ROUTE_SCREEN_OR_STATE,HTML-112,false,design_handoff_huddle_web/FamilyMatchDetail.dc.html,/app/connections | /app/matching,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,25,9
